# This is CartPole simulation from 03.03.2023 at time 05:32:12
# Done with git-revision: b35b20c2fdbc88ac53613e37b04d56dfdb4957e5
#
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.021 s
# Saving: 0.021 s
#
# Units:
# time: s
# deltaTimeMs: ms
# angle_raw
# angle: rad
# angleD: rad/s
# angle_cos:
# angle_sin:
# position_raw
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# angleCmd:
# positionCmd:
# actualMotorSave:
# Q: normed motor power
# stickControl
# stickPos
# measurement
# angle_squared
# position_squared
# Q_squared
# sent
# latency
# pythonLatency
# additionalLatency
# invalid_steps
# frozen
# angleD fitted
#
#
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,angleTarget,angleErr,target_position,target_equilibrium,positionErr,angleCmd,positionCmd,actualMotorSave,Q,stickControl,stickPos,measurement,angle_squared,position_squared,Q_squared,sent,latency,pythonLatency,controller_steptime,additionalLatency,invalid_steps,frozen,fitted,angle_raw_sensor,angleD_raw_sensor,angleD_fitted
13.606719732284546,20.99999999999902,1053,0.0,3.1401216432494365,0.0,-0.9999989180644844,0.0014710098098438783,-35,0.003328530259365994,0.0,NA,NA,-0.1,1.0,NA,NA,NA,-1388,0.3838558793067932,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.86036393440354,0.010676785165560716,0.1473453360783914,13.440002,0.45453,0.017954587936401367,0.013837099075317383,0.0,0,0,0,1053,0.0,
13.628071546554565,21.000000000000796,1053,0.0,3.1401216432494365,0.0,-0.9999989180644844,0.0014710098098438783,-42,0.003994236311239193,0.031700288184436855,NA,NA,-0.1,1.0,NA,NA,NA,-2086,0.5768152475357056,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.86036393440354,0.010814801185957863,0.3327158297896773,13.461002,0.01717,0.014446258544921875,0.011270761489868164,0.0,0,0,0,1053,0.0,
13.649503231048584,20.99999999999902,1049,-4.0,3.1342376018880094,-0.28019244578225944,-0.9999729517291678,0.007354985387854149,-66,0.006276657060518732,0.10868670234664979,NA,NA,-0.1,1.0,NA,NA,NA,2546,-0.7542929649353027,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.8234453450887,0.011294727835959108,0.5689578769508898,13.482002,0.01468,0.011742353439331055,0.012475967407226562,0.0,2,0,0,1049,-4.0,
13.670850992202759,21.000000000000796,1041,-8.0,3.122469519165155,-0.5603848915644715,-0.9998171584369998,0.019121968909168233,-73,0.006942363112391931,0.031700288184436834,NA,NA,-0.1,1.0,NA,NA,NA,3372,-0.9826028347015381,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.749815898115475,0.01143666902806269,0.9655083307634982,13.503002,0.01604,0.013091802597045898,0.012083768844604492,0.0,0,0,0,1041,-8.0,
13.691866397857666,20.99999999999902,1047,6.0,3.131295581207296,0.42028866867338915,-0.9999469856186022,0.010296890417546807,-43,0.0040893371757925075,-0.1358583779333122,NA,NA,-0.1,1.0,NA,NA,NA,3435,-1.0,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.805012016888336,0.01083459011369582,1.0,13.524002,0.01568,0.01266026496887207,0.014309406280517578,0.0,0,0,0,1047,6.0,
13.713266134262085,21.000000000000796,1060,13.0,-3.1327665915476524,0.9106254487922661,-0.9999610505672598,-0.008825947451806707,16,-0.001521613832853026,-0.2671881432688248,NA,NA,-0.1,1.0,NA,NA,NA,3930,-1.0,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.814226517117095,0.009697992542085726,1.0,13.545002,0.01762,0.014793157577514648,0.011561393737792969,0.0,2,0,0,1060,13.0,
13.734641313552856,20.99999999999902,1078,18.0,-3.10628840542123,1.2608660060201675,-0.9993768697565987,-0.03529691481563688,95,-0.009034582132564842,-0.3577603952243889,NA,NA,-0.1,1.0,NA,NA,NA,3930,-1.0,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.649027657654369,0.008274707247797091,1.0,13.566002,0.01503,0.012129068374633789,0.013263225555419922,0.0,2,0,0,1078,18.0,
13.755744457244873,21.000000000000796,1100,22.0,-3.0739261779333806,1.5410584518022967,-0.9977114974431908,-0.06761484947602762,186,-0.017688760806916427,-0.41210374639767894,NA,NA,-0.1,1.0,NA,NA,NA,3930,-1.0,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.449022147384122,0.006775140097501019,1.0,13.587002,0.01677,0.013801813125610352,0.011028528213500977,0.0,0,0,0,1100,22.0,
13.777193784713745,21.000000000000796,1122,22.0,-3.041563950445531,1.5410584518022967,-0.9950012993351887,-0.09986197635379665,286,-0.02719884726224784,-0.45286125977766917,NA,NA,-0.1,1.0,NA,NA,NA,3930,-1.0,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.251111264649825,0.005300007839945521,1.0,13.608002,0.01437,0.011514663696289062,0.011347770690917969,0.0,0,0,0,1122,22.0,
13.798699855804443,20.99999999999902,1143,21.0,-3.0106727332980383,1.471010340356862,-0.9914422210970535,-0.13054624554594185,393,-0.03737463976945245,-0.4845615479621468,NA,NA,-0.1,1.0,NA,NA,NA,3930,-1.0,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.064150307024281,0.003921935744005848,1.0,13.629002,0.01485,0.011970758438110352,0.010709524154663086,0.0,2,0,0,1143,21.0,
