# This is CartPole simulation from 19.02.2022 at time 03:06:19
# Done with git-revision: 4096a3a4fd3a693e1960c42779e794d9629bfee5
#
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Units:
# time: s
# deltaTimeMs: ms
# angle_raw
# angle: rad
# angleD: rad/s
# angle_cos:
# angle_sin:
# position_raw
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# angleCmd:
# positionCmd:
# actualMotorSave:
# Q: normed motor power
# stickControl
# stickPos
# measurement
# angle_squared
# position_squared
# Q_squared
# sent
# latency
# pythonLatency
# additionalLatency
# invalid_steps
# frozen
# angleD fitted
#
#
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,angleTarget,angleErr,target_position,positionErr,angleCmd,positionCmd,actualMotorSave,Q,stickControl,stickPos,measurement,angle_squared,position_squared,Q_squared,sent,latency,pythonLatency,additionalLatency,invalid_steps,frozen,fitted,angle_raw_sensor,angleD_raw_sensor,angleD_fitted
1257.3407773971558,40.000000000190994,1994,-67.0,-2.0726755993456307,-2.5694178196961803,-0.48107390786799475,-0.8766800415023808,538,-0.046993133047210305,0.0,NA,NA,0.0,NA,NA,NA,-381,-0.0040297806,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",4.295984140122769,0.0022083545535928092,1.6239131896078618e-05,1228.380002,0.02501,0.02297830581665039,0.0,0,0,0,1994,-67.0,-33.01666666666674
1257.381076335907,39.99999999996362,1885,-109.0,-2.2398795052251654,-4.180097646992174,-0.6202671015386039,-0.7843906697232568,538,-0.046993133047210305,0.0,NA,NA,0.0,NA,NA,NA,164,-0.03823134,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.017060197927732,0.0022083545535928092,0.001461635305102918,1228.420002,0.02445,0.022494792938232422,0.0,2,0,0,1885,-109.0,-74.85
1257.401299238205,19.99999999998181,1818,-67.0,-2.342656218013503,-5.138835639421572,-0.6974692695741619,-0.7166146928438497,539,-0.047078111587982835,-0.004248927038630382,NA,NA,0.0,NA,NA,NA,2461,-0.5713791,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.48803815579733,0.0022163485906905637,0.3264741046209032,1228.440002,0.01588,0.01374053955078125,0.0,1,0,0,1818,-67.0,-131.66666666666669
1257.4214305877686,19.99999999998181,1744,-74.0,-2.456170796317041,-5.6757289151820345,-0.7741520804794891,-0.6329996495175005,556,-0.048522746781115886,-0.07223175965671824,NA,NA,0.0,NA,NA,NA,3150,-0.6518264,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.032774980680687,0.002354456955184292,0.42487763185840777,1228.460002,0.01537,0.013166427612304688,0.0,1,0,0,1744,-74.0,-117.25000000000003
1257.4415740966797,19.99999999998181,1668,-76.0,-2.5727533361963495,-5.829126993970737,-0.8425267494567961,-0.5386545056432418,593,-0.05166695278969957,-0.15721030042932727,NA,NA,0.0,NA,NA,NA,2647,-0.53509146,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.619059728909447,0.0026694740105730444,0.28632287029859427,1228.480002,0.01585,0.013744592666625977,0.0,2,0,0,1668,-76.0,-100.94999999999999
1257.4619569778442,19.99999999998181,1586,-82.0,-2.698539760802972,-6.289321230336848,-0.9034471015100384,-0.4286995856927208,644,-0.05600085836909872,-0.21669527897015436,NA,NA,0.0,NA,NA,NA,1521,-0.27368125,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.282116840634561,0.003136096138075854,0.07490142835028113,1228.500002,0.01457,0.012499809265136719,0.0,1,0,0,1586,-82.0,-83.26666666666665
1257.4822027683258,19.99999999998181,1502,-84.0,-2.827394146985366,-6.442719309125553,-0.9510443893511786,-0.30905431477920475,693,-0.060164806866952796,-0.20819742489289325,NA,NA,0.0,NA,NA,NA,-377,0.16703744,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.994157662407106,0.0036198039853377302,0.027901507138994086,1228.520002,0.01525,0.013135433197021484,0.0,1,0,0,1502,-84.0,-72.65000000000006
1257.5025043487549,19.99999999998181,1406,-96.0,-2.9746563026223876,-7.363107781857774,-0.9860984561200146,-0.1661620740052424,724,-0.06279914163090129,-0.13171673819754465,NA,NA,0.0,NA,NA,NA,-3258,0.836038,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.848580118731093,0.003943732189578,0.6989595264602855,1228.540002,0.01555,0.013440132141113281,0.0,1,0,0,1406,-96.0,-64.65000000000002
1257.5229301452637,19.99999999998181,1307,-99.0,-3.126520400623066,-7.59320490004083,-0.9998864157455492,-0.015071682305533886,712,-0.06177939914163091,0.05098712446356563,NA,NA,0.0,NA,NA,NA,-3626,0.92138815,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.775129815512217,0.0038166941583009455,0.8489561215994854,1228.560002,0.01464,0.012488126754760742,0.0,1,0,0,1307,-99.0,-73.39999999999995
1257.5432064533234,19.99999999998181,1190,-117.0,2.9771891543739004,-8.973787609139162,-0.9865161564944414,0.16366390248138085,666,-0.05787038626609443,0.19545064377700178,NA,NA,0.0,NA,NA,NA,-4638,0.9843237,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.86365526092158,0.0033489816065869703,0.9688931077978715,1228.580002,0.01581,0.013575077056884766,0.0,1,0,0,1190,-117.0,-89.20000000000002
1257.5635440349579,19.99999999998181,1071,-119.0,2.794645440615509,-9.127185687927865,-0.9404151279565418,0.340028509261328,591,-0.05149699570815451,0.31866952789728564,NA,NA,0.0,NA,NA,NA,-4457,0.9423389,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.810043138753053,0.0026519405669656842,0.8880025720661742,1228.600002,0.0149,0.012766599655151367,0.0,2,0,0,1071,-119.0,-126.71666666666671
