# This is CartPole simulation from 19.02.2022 at time 10:44:59
# Done with git-revision: 4096a3a4fd3a693e1960c42779e794d9629bfee5
#
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Units:
# time: s
# deltaTimeMs: ms
# angle_raw
# angle: rad
# angleD: rad/s
# angle_cos:
# angle_sin:
# position_raw
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# angleCmd:
# positionCmd:
# actualMotorSave:
# Q: normed motor power
# stickControl
# stickPos
# measurement
# angle_squared
# position_squared
# Q_squared
# sent
# latency
# pythonLatency
# additionalLatency
# invalid_steps
# frozen
# angleD fitted
#
#
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,angleTarget,angleErr,target_position,positionErr,angleCmd,positionCmd,actualMotorSave,Q,stickControl,stickPos,measurement,angle_squared,position_squared,Q_squared,sent,latency,pythonLatency,additionalLatency,invalid_steps,frozen,fitted,angle_raw_sensor,angleD_raw_sensor,angleD_fitted
28776.745432138443,39.99999999996362,2134,-78.0,-1.857918289041641,-2.991262536379721,-0.28319318257674997,-0.9590628870632267,-731,0.06084463519313305,0.0,NA,NA,0.0,NA,NA,NA,-2664,0.5259158,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",3.4518603687554186,0.0037020696317854452,0.27658743029380517,2601.396226,0.02371,0.021836519241333008,0.0,0,0,0,2134,-78.0,-35.89999999999999
28776.765123605728,19.99999999998181,2078,-56.0,-1.9438212131632366,-4.295146206083702,-0.3644339575647198,-0.9312292363181667,-731,0.06084463519313305,0.0,NA,NA,0.0,NA,NA,NA,1711,-0.3972108,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",3.778440908743397,0.0037020696317854452,0.15777642488633692,2601.416226,0.02371,0.019535064697265625,0.0,1,0,0,2078,-56.0,-83.76666666666671
28776.78545665741,19.99999999998181,2015,-63.0,-2.040462002800032,-4.8320394818441645,-0.4525881874026934,-0.891719649118233,-724,0.060249785407725326,-0.029742489270413373,NA,NA,0.0,NA,NA,NA,4182,-0.97086155,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",4.1634851848707175,0.0036300366416769517,0.9425721573184234,2601.436226,0.03376,0.01171875,0.0,1,0,0,2015,-63.0,-87.00000000000004
28776.805852413177,19.99999999998181,1941,-74.0,-2.1539765811035694,-5.6757289151820345,-0.550681324894656,-0.8347155673714647,-685,0.05693562231759657,-0.16570815450658838,NA,NA,0.0,NA,NA,NA,4635,-0.9965751,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",4.639615111942621,0.0032416650886920007,0.9931619640452141,2601.456226,0.01411,0.011957406997680664,0.0,2,0,0,1941,-74.0,-85.86666666666667
28776.825937986374,20.000000000436557,1866,-75.0,-2.2690251401949926,-5.752427954445591,-0.642861999224801,-0.7659820167293041,-618,0.05124206008583691,-0.28467811158176903,NA,NA,0.0,NA,NA,NA,4609,-0.99050486,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.148475086836906,0.0026257487218405203,0.9810998794229278,2601.476226,0.01451,0.012265205383300781,0.0,1,0,0,1866,-75.0,-87.09999999999997
28776.846264839172,19.99999999998181,1783,-83.0,-2.396345545589501,-6.366020269731202,-0.7349203476816076,-0.6781534358561822,-531,0.04384892703862661,-0.36965665236085127,NA,NA,0.0,NA,NA,NA,4555,-0.9780993,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.7424719738666425,0.0019227284024388,0.9566782143618333,2601.496226,0.0143,0.012241363525390625,0.0,2,0,0,1783,-83.0,-82.38333333333338
28776.866479873657,19.99999999998181,1695,-88.0,-2.5313358549234373,-6.7495154667029595,-0.8195008792212722,-0.5730779257270007,-430,0.03526609442060086,-0.429141630901678,NA,NA,0.0,NA,NA,NA,4433,-0.9496157,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.407661210420969,0.001243697415682735,0.9017700098484625,2601.516226,0.01499,0.012932300567626953,0.0,3,0,0,1695,-88.0,-80.18333333333332
28776.886782884598,19.99999999998181,1598,-97.0,-2.6801319913483446,-7.439806821252126,-0.8954030836399558,-0.44525646296045873,-323,0.026173390557939914,-0.4546351931334606,NA,NA,0.0,NA,NA,NA,4231,-0.9027949,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.183107491048843,0.0006850463732984583,0.8150386270536991,2601.536226,0.01461,0.012624979019165039,0.0,1,0,0,1598,-97.0,-81.18333333333328
28776.907224416733,19.99999999998181,1498,-100.0,-2.8335300701369084,-7.669903939435182,-0.952922807835124,-0.303212998249784,-213,0.016825751072961373,-0.46738197424935213,NA,NA,0.0,NA,NA,NA,2284,-0.45077187,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.028892658370072,0.00028310589916926077,0.20319527718658392,2601.556226,0.01441,0.014763593673706055,0.0,3,0,0,1498,-100.0,-90.46666666666667
28776.927419662476,19.99999999998181,1400,-98.0,-2.9838601873497015,-7.516505860646477,-0.9875860044613206,-0.15707922775505484,-113,0.008327896995708154,-0.4248927038630474,NA,NA,0.0,NA,NA,NA,347,-0.0011322821,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.903421617650595,6.935386837112491e-05,1.2820627068717375e-06,2601.576226,0.01518,0.013045787811279297,0.0,1,0,0,1400,-98.0,-101.4
28776.94789648056,19.99999999998181,1289,-111.0,3.129053252374579,-8.513593372773052,-0.9999213827387158,0.012539072609031504,-36,0.001784549356223176,-0.3271673819745465,NA,NA,0.0,NA,NA,NA,-214,0.12940861,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.79097425619593,3.184616404796552e-06,0.016746589079069674,2601.596226,0.01484,0.012768268585205078,0.0,1,0,0,1289,-111.0,-112.3
28776.968024253845,19.99999999998181,1168,-121.0,2.9434415770404163,-9.28058376671657,-0.9804322268294786,0.19685692417131204,13,-0.0023793991416309014,-0.20819742489289322,NA,NA,0.0,NA,NA,NA,-754,0.25463232,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.663848317450173,5.66154027519387e-06,0.06483762041562446,2601.616226,0.01588,0.01411890983581543,0.0,2,0,0,1168,-121.0,-111.70000000000005
28776.988396167755,19.99999999998181,1044,-124.0,2.753227959342597,-9.510680884899624,-0.9255295471754623,0.37867539833633723,37,-0.004418884120171674,-0.10197424892713139,NA,NA,0.0,NA,NA,NA,-1018,0.31596452,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.5802641961058,1.9526536867505393e-05,0.09983357788465597,2601.636226,0.01493,0.013119220733642578,0.0,1,0,0,1044,-124.0,-123.86666666666669
