# This is CartPole simulation from 19.02.2022 at time 04:18:47
# Done with git-revision: 4096a3a4fd3a693e1960c42779e794d9629bfee5
#
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Units:
# time: s
# deltaTimeMs: ms
# angle_raw
# angle: rad
# angleD: rad/s
# angle_cos:
# angle_sin:
# position_raw
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# angleCmd:
# positionCmd:
# actualMotorSave:
# Q: normed motor power
# stickControl
# stickPos
# measurement
# angle_squared
# position_squared
# Q_squared
# sent
# latency
# pythonLatency
# additionalLatency
# invalid_steps
# frozen
# angleD fitted
#
#
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,angleTarget,angleErr,target_position,positionErr,angleCmd,positionCmd,actualMotorSave,Q,stickControl,stickPos,measurement,angle_squared,position_squared,Q_squared,sent,latency,pythonLatency,additionalLatency,invalid_steps,frozen,fitted,angle_raw_sensor,angleD_raw_sensor,angleD_fitted
5604.633816480637,39.99999999996362,1949,-62.0,-2.1417047348004843,-2.377670221224906,-0.5403966155609887,-0.8414104217860799,-1406,0.11820515021459228,0.0,NA,NA,0.0,NA,NA,NA,-1526,0.2617802,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",4.586899171066813,0.013972457537254327,0.06852887436270194,1221.212706,0.02343,0.02149176597595215,0.0,0,0,0,1949,-62.0,-25.766666666666694
5604.674006223679,39.99999999996362,1854,-95.0,-2.2874329096496204,-3.6432043712317115,-0.6568523107939991,-0.7540192582451615,-1403,0.11795021459227469,-0.006373390557945747,NA,NA,0.0,NA,NA,NA,1072,-0.24897122,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.232349316148128,0.013912253122363648,0.06198667029599392,1221.252706,0.025,0.023129940032958984,0.0,1,0,0,1854,-95.0,-68.26666666666668
5604.694128990173,19.99999999998181,1794,-60.0,-2.379471756922759,-4.6019423636611085,-0.723373250410503,-0.6904571967838005,-1392,0.11701545064377683,-0.04673819742493525,NA,NA,0.0,NA,NA,NA,4597,-0.98766124,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.66188584199308,0.013692615689366172,0.9754747299071056,1221.272706,0.01536,0.013174772262573242,0.0,1,0,0,1794,-60.0,-117.25000000000004
5604.7144384384155,19.99999999998181,1730,-64.0,-2.47764652734744,-4.908738521238516,-0.7875666504404679,-0.616229479264001,-1351,0.11353133047210301,-0.1742060085838495,NA,NA,0.0,NA,NA,NA,4611,-0.99100643,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.138732314476829,0.012889362998765865,0.9820937521575992,1221.292706,0.0146,0.012513160705566406,0.0,1,0,0,1730,-64.0,-105.46666666666667
5604.734525918961,19.99999999998181,1664,-66.0,-2.5788892593478923,-5.06213660002722,-0.845816011041211,-0.5334747186759032,-1281,0.10758283261802576,-0.297424892704133,NA,NA,0.0,NA,NA,NA,4643,-0.9983553,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.65066981197992,0.011574065874118147,0.9967133630160028,1221.312706,0.01527,0.013225317001342773,0.0,2,0,0,1664,-66.0,-89.60000000000002
5604.755119562149,19.99999999998181,1595,-69.0,-2.684733933712001,-5.292233718210276,-0.8974426396372581,-0.44113116933731905,-1190,0.09984978540772532,-0.3866523605153735,NA,NA,0.0,NA,NA,NA,4614,-0.9917911,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.207796294824716,0.009969979645968796,0.9836496437857392,1221.332706,0.01437,0.012392282485961914,0.0,1,0,0,1595,-69.0,-72.84999999999997
5604.775137424469,19.99999999998181,1528,-67.0,-2.787510646500339,-5.138835639421572,-0.9379651791831238,-0.34672946606824506,-1086,0.09101201716738198,-0.4418884120175688,NA,NA,0.0,NA,NA,NA,4538,-0.9740854,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.770215604352739,0.008283187268875832,0.9488423481175836,1221.352706,0.01522,0.01312398910522461,0.0,3,0,0,1528,-67.0,-60.03333333333332
5604.795382499695,20.000000000209184,1453,-75.0,-2.9025592055917624,-5.752427954510988,-0.9715672730427102,-0.2367636668755403,-975,0.08157939914163091,-0.4716309012826207,NA,NA,0.0,NA,NA,NA,4432,-0.9494677,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.424849941965483,0.006655198364309531,0.9014889486658184,1221.372706,0.01489,0.012845993041992188,0.0,1,0,0,1453,-75.0,-47.28333333333332
5604.815848112106,19.99999999998181,1376,-77.0,-3.0206757262589568,-5.90582603336509,-0.992698451119804,-0.12062249020950434,-860,0.0718068669527897,-0.48862660944250474,NA,NA,0.0,NA,NA,NA,4056,-0.8622451,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.124481843210075,0.005156226141575643,0.7434665829080132,1221.392706,0.01467,0.012722969055175781,0.0,1,0,0,1376,-77.0,-50.50000000000005
5604.836050987244,19.99999999998181,1293,-83.0,3.135189175526121,-6.366020269731202,-0.9999794978044011,0.006403434301825635,-743,0.06186437768240344,-0.4971244635197655,NA,NA,0.0,NA,NA,NA,3570,-0.74924034,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.82941116633616,0.0038272012260310564,0.5613610852886417,1221.412706,0.01462,0.012609243392944336,0.0,1,0,0,1293,-83.0,-62.68333333333328
