# This is CartPole simulation from 19.02.2022 at time 06:44:19
# Done with git-revision: 4096a3a4fd3a693e1960c42779e794d9629bfee5
#
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Units:
# time: s
# deltaTimeMs: ms
# angle_raw
# angle: rad
# angleD: rad/s
# angle_cos:
# angle_sin:
# position_raw
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# angleCmd:
# positionCmd:
# actualMotorSave:
# Q: normed motor power
# stickControl
# stickPos
# measurement
# angle_squared
# position_squared
# Q_squared
# sent
# latency
# pythonLatency
# additionalLatency
# invalid_steps
# frozen
# angleD fitted
#
#
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,angleTarget,angleErr,target_position,positionErr,angleCmd,positionCmd,actualMotorSave,Q,stickControl,stickPos,measurement,angle_squared,position_squared,Q_squared,sent,latency,pythonLatency,additionalLatency,invalid_steps,frozen,fitted,angle_raw_sensor,angleD_raw_sensor,angleD_fitted
14337.20683503151,39.99999999996362,1871,-60.0,-2.2613552362555644,-2.3009711818305543,-0.6369681394731385,-0.7708901279015892,526,-0.04597339055793992,0.0,NA,NA,0.0,NA,NA,NA,-130,-0.06222745,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.11372750454046,0.0021135526393928792,0.003872255572230865,1244.358114,0.02581,0.023800134658813477,0.0,0,0,0,1871,-60.0,-27.31666666666667
14337.24692082405,40.000000000190994,1774,-97.0,-2.4101513726804717,-3.7199034106049176,-0.7442124822319178,-0.6679429476311636,529,-0.04622832618025751,-0.006373390557909345,NA,NA,0.0,NA,NA,NA,1591,-0.36945587,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.808829639233562,0.002137058141428282,0.13649764280814125,1244.398114,0.0258,0.023859500885009766,0.0,1,0,0,1774,-97.0,-66.29999999999998
14337.267327785492,19.99999999998181,1717,-57.0,-2.497588277589953,-4.371845245478053,-0.7996979383776629,-0.6004025377648863,545,-0.04758798283261803,-0.06798283261808785,NA,NA,0.0,NA,NA,NA,2055,-0.39768916,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.237947204354749,0.0022646161100775483,0.15815667091235142,1244.418114,0.01585,0.013691186904907227,0.0,1,0,0,1717,-57.0,-116.85000000000002
14337.287659168243,19.99999999998181,1654,-63.0,-2.5942290672267485,-4.8320394818441645,-0.8538995773918397,-0.520437807744631,571,-0.04979742489270387,-0.11047210300439238,NA,NA,0.0,NA,NA,NA,2081,-0.4036828,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.730024453244166,0.002479783525944483,0.16295980151995426,1244.438114,0.01534,0.013180732727050781,0.0,1,0,0,1654,-63.0,-102.95
14337.307848215103,19.99999999998181,1588,-66.0,-2.695471799227201,-5.06213660002722,-0.9021276179227341,-0.4314693047958955,606,-0.052771673819742494,-0.1487124463520665,NA,NA,0.0,NA,NA,NA,1832,-0.34585348,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.265568220429123,0.0027848495577372954,0.11961462804856016,1244.458114,0.01623,0.014068126678466797,0.0,1,0,0,1588,-66.0,-86.86666666666669
14337.328133583069,19.99999999998181,1516,-72.0,-2.805918415954967,-5.522330836393331,-0.9441884264391887,-0.32940585207049494,645,-0.05608583690987125,-0.16570815450658838,NA,NA,0.0,NA,NA,NA,663,-0.07439755,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.873178156995231,0.003145621101880676,0.005534995302142187,1244.478114,0.01504,0.01286458969116211,0.0,0,0,0,1516,-72.0,-71.4666666666666
14337.348304510117,19.99999999998181,1442,-74.0,-2.9194329942585044,-5.6757289151820345,-0.9754238722004905,-0.22033671855004341,678,-0.05889012875536481,-0.14021459227480576,NA,NA,0.0,NA,NA,NA,-1017,0.31575903,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.523089007965178,0.0034680472648234454,0.09970376689880656,1244.498114,0.01587,0.013742923736572266,0.0,1,0,0,1442,-74.0,-61.86666666666672
14337.368567943573,19.99999999998181,1357,-85.0,-3.049821361228784,-6.519418348519904,-0.9957919695188268,-0.09164253074755216,690,-0.0599098712446352,-0.05098712446356563,NA,NA,0.0,NA,NA,NA,-2981,0.7715936,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.301410335407393,0.0035891926725487673,0.5953566383598172,1244.518114,0.0149,0.01281285285949707,0.0,2,0,0,1357,-85.0,-56.73333333333329
14337.388811826706,19.99999999998181,1263,-94.0,3.089169751889552,-7.2097097030690716,-0.9986262343426219,0.05239889390697914,669,-0.05812532188841202,0.08922746781124012,NA,NA,0.0,NA,NA,NA,-3861,0.975871,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.542969755989356,0.0033785530446315093,0.9523242603933149,1244.538114,0.015,0.012880086898803711,0.0,3,0,0,1263,-94.0,-65.61666666666665
14337.409103155136,19.99999999998181,1162,-101.0,2.9342376923131024,-7.746602978829533,-0.9785788773260189,0.2058722440042572,618,-0.05379141630901288,0.21669527897015403,NA,NA,0.0,NA,NA,NA,-4661,0.9894749,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.60975083499092,0.002893516468529537,0.979060563117983,1244.558114,0.01591,0.013911962509155273,0.0,3,0,0,1162,-101.0,-85.36666666666667
14337.42934846878,19.99999999998181,1055,-107.0,2.770101748009339,-8.206797215195644,-0.9317871751521072,0.36300504159316616,541,-0.0472480686695279,0.3271673819745464,NA,NA,0.0,NA,NA,NA,-4650,0.98694843,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.673463694324394,0.002232379993000424,0.9740672045417718,1244.578114,0.01506,0.01299428939819336,0.0,1,0,0,1055,-107.0,-114.71666666666675
14337.449560403824,19.99999999998181,949,-106.0,2.6074997844934606,-8.130098175801292,-0.8607307678224633,0.509060453506018,445,-0.03909012875536481,0.4078969957085257,NA,NA,0.0,NA,NA,NA,-4609,0.97753406,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.799055126133443,0.0015280381661109987,0.9555728300725264,1244.598114,0.01532,0.013645648956298828,0.0,2,0,0,949,-106.0,-130.83333333333331
14337.469921827316,20.000000000209184,841,-108.0,2.4418298594018113,-8.283496254495823,-0.7649949779451395,0.6440362441033234,339,-0.030082403433476398,0.4503862660897098,NA,NA,0.0,NA,NA,NA,-4584,0.97178787,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.962533062266269,0.0009049509963344326,0.9443716641436062,1244.618114,0.01425,0.012386083602905273,0.0,1,0,0,841,-108.0,-117.28333333333329
14337.490409612656,19.99999999998181,737,-104.0,2.2822958574617047,-7.976700097012589,-0.6529702246309084,0.7573835790043649,228,-0.020649785407725323,0.4716309012879827,NA,NA,0.0,NA,NA,NA,-4088,0.8564629,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.208874380986858,0.0004264136373851057,0.733528692002384,1244.638114,0.01544,0.013722658157348633,0.0,2,0,0,737,-104.0,-115.10000000000005
14337.510463237762,19.99999999998181,644,-93.0,2.1396356441883393,-7.133010663674718,-0.5386545056432409,0.8425267494567966,116,-0.011132188841201717,0.4758798283266131,NA,NA,0.0,NA,NA,NA,-3334,0.68155545,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",4.57804068988125,0.00012392562839617604,0.4645178313737439,1244.658114,0.01561,0.013582706451416016,0.0,1,0,0,644,-93.0,-106.26666666666674
14337.53073501587,19.99999999998181,556,-88.0,2.004645334854403,-6.7495154667029595,-0.42036632234883375,0.9073544814651638,9,-0.0020394849785407725,0.45463519313346074,NA,NA,0.0,NA,NA,NA,-2411,0.4671762,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",4.018602918553521,4.1594989776934554e-06,0.21825360087410672,1244.678114,0.01475,0.01296377182006836,0.0,2,0,0,556,-88.0,-89.6833333333334
14337.550917387009,19.99999999998181,477,-79.0,1.8834608526114378,-6.059224112153793,-0.3075950679123343,0.9515173535968782,-90,0.006373390557939914,0.4206437768244169,NA,NA,0.0,NA,NA,NA,-169,-0.05324169,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",3.547424783319804,4.0620107204037654e-05,0.002834677421818102,1244.698114,0.01508,0.013311624526977539,0.0,2,0,0,477,-79.0,-75.31666666666668
14337.571377277374,19.99999999998181,411,-66.0,1.7822181206109855,-5.06213660002722,-0.20985024698353252,0.9777335392840681,-162,0.012491845493562232,0.30592274678139414,NA,NA,0.0,NA,NA,NA,1901,-0.53390086,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",3.176301429434153,0.00015604620383503106,0.28505012507515914,1244.718114,0.01493,0.013048171997070312,0.0,1,0,0,411,-66.0,-63.81666666666658
14337.591377735138,19.99999999998181,359,-52.0,1.7024511196409318,-3.9883500485062946,-0.13127479390785995,0.9913460185447102,-194,0.015211158798283263,0.1359656652361752,NA,NA,0.0,NA,NA,NA,3701,-0.9517153,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.898339814766662,0.00023137935198659033,0.9057619942598514,1244.738114,0.0155,0.01361703872680664,0.0,1,0,0,359,-52.0,-49.79999999999999
14337.611869335175,19.99999999998181,317,-42.0,1.6380239265497352,-3.2213596545627765,-0.06717697144541548,0.9977410758846315,-181,0.014106437768240344,-0.05523605150219619,NA,NA,0.0,NA,NA,NA,3819,-0.979257,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.6831223839494123,0.0001989915865092376,0.9589442477080325,1244.758114,0.01456,0.012829303741455078,0.0,0,0,0,317,-42.0,-34.516666666666666
14337.632083892822,19.99999999998181,291,-26.0,1.5981404260647087,-1.9941750242531473,-0.02734069186776783,0.9996261734109365,-133,0.010027467811158798,-0.20394849785426278,NA,NA,0.0,NA,NA,NA,4407,-0.9437074,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.554052821422289,0.00010055011070382582,0.8905836691222966,1244.778114,0.01467,0.012877225875854492,0.0,1,0,0,291,-26.0,-22.98333333333329
14337.652351617813,19.99999999998181,273,-18.0,1.570528771882767,-1.3805827090983327,0.0002675549089374773,0.9999999642071847,-60,0.003824034334763949,-0.3101716738200246,NA,NA,0.0,NA,NA,NA,3130,-0.6471391,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.4665606233115924,1.4623238593453556e-05,0.418788979050305,1244.798114,0.01532,0.013659477233886719,0.0,0,0,0,273,-18.0,-7.916666666666643
14337.672635555267,19.99999999998181,269,-4.0,1.5643928487312246,-0.30679615757740725,0.0064034343018255745,0.9999794978044011,23,-0.0032291845493562232,-0.3526609442063293,NA,NA,0.0,NA,NA,NA,1618,-0.29611573,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.4473249851613965,1.0427632853800955e-05,0.08768452332221788,1244.818114,0.01488,0.013190269470214844,0.0,0,0,0,269,-4.0,0.05000000000001137
14337.693009853363,19.99999999998181,277,8.0,1.5766646950343093,0.6135923151548145,-0.005868334557241718,0.9999827811765182,99,-0.00968755364806867,-0.32291845493591603,NA,NA,0.0,NA,NA,NA,-1529,0.43446752,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.4858715605676314,9.384869568420859e-05,0.18876202966275546,1244.838114,0.01537,0.013552188873291016,0.0,0,0,0,277,8.0,11.383333333333326
14337.713513851166,19.99999999998181,293,16.0,1.6012083876404795,1.227184630309629,-0.0304073730764189,0.999537588919292,143,-0.013426609442060087,-0.1869527896997409,NA,NA,0.0,NA,NA,NA,-3939,0.9941008,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.563868300650224,0.0001802738411096171,0.9882364186478867,1244.858114,0.01496,0.01331019401550293,0.0,0,0,0,293,16.0,22.983333333333334
14337.733560800552,20.000000000209184,315,22.0,1.6349559649739636,1.6873788666565566,-0.06411562881634623,0.9979424763689961,135,-0.012746781115879829,0.0339914163086574,NA,NA,0.0,NA,NA,NA,-3960,0.99882233,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.6730810074039444,0.00016248042881615061,0.9976460497603199,1244.878114,0.01622,0.014604568481445312,0.0,1,0,0,315,22.0,28.83333333333337
14337.753927230835,19.99999999998181,343,28.0,1.6779074270347616,2.147573103041851,-0.10690640720789038,0.9942690883749231,89,-0.008837768240343349,0.19545064377700178,NA,NA,0.0,NA,NA,NA,-4700,0.9987496,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",2.815373333698414,7.810614747002157e-05,0.9975007909895481,1244.898114,0.01454,0.012871742248535156,0.0,0,0,0,343,28.0,32.39999999999998
14337.774158477783,19.99999999998181,381,38.0,1.7361986969744159,2.9145634969853687,-0.16464922301412213,0.9863521852567905,14,-0.0024643776824034335,0.3186695278972856,NA,NA,0.0,NA,NA,NA,-4705,0.99974996,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",3.0143859153756596,6.073157361528118e-06,0.9994999795510786,1244.918114,0.01582,0.014044046401977539,0.0,0,0,0,381,38.0,35.59999999999995
14337.79449415207,19.99999999998181,427,46.0,1.8067618132171557,3.5281558121401835,-0.23378182623463023,0.9722890813551293,-81,0.005608583690987125,0.403648068669895,NA,NA,0.0,NA,NA,NA,-4705,0.9998582,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",3.2643882496997443,3.1456211018806756e-05,0.9997164212072427,1244.938114,0.01484,0.013052701950073242,0.0,2,0,0,427,46.0,42.300000000000004
