# This is a recording from physical cartpole from 20.06.2026 at time 17:50:57
# Done with git-revision: ce35d1991f570354fe5ede887b728cda15bcde23
#
# 
# Time intervals dt:
# Controller update: 0.02 s
# Saving: 0.02 s
# 
# Controller: mpc
# MPC Optimizer: rpgd
# Parameters:
# L: 0.395
# m_pole: 0.087
# k: 0.33333334
# m_cart: 0.23
# g: 9.81
# J_fric: 5e-05
# M_fric: 3.22
# v_max: 0.8
# u_max: 1.77
# controlNoiseScale: 0.0
# controlNoiseBias: 0.0
# controlNoiseCorrelation: 0.0
# TrackHalfLength: 0.198
# controlNoise_mode: gaussian
# next_step_mode: Euler
# next_step_neural_model_path: SI_Toolkit_ASF/Experiments/Experiment_3_04_2025_derivative/Models/Dense-6IN-128H1-128H2-3OUT-0
# second_derivatives_mode: ODE
# second_derivatives_neural_model_path: SI_Toolkit_ASF/Experiments/CPP_MPCswingups_before_23_04_2025/Models/Dense-6IN-128H1-128H2-2OUT-5
# seed: None
# PATH_TO_EXPERIMENT_RECORDINGS_DEFAULT: ./Experiment_Recordings/
# cart_length: 0.044
# track_length: 0.44
# latency: 0.0
# noise: noise_mode: OFF;  sigma_angle: 0.0;  sigma_position: 0.0005;  sigma_angleD: 0.075;  sigma_positionD: 0.005; 
# vertical_angle_offset: init_value: 0.0;  change_every_x_seconds: 3.0;  mode: constant;  range_random: [-3.141592; 3.141592];  range_clip: None;  increment: 0.05;  reset_every_x_seconds: inf; 
# inform_controller_about_parameters_change: mode: ON;  change_to_on_after_x_seconds_off: 1.5;  change_to_off_after_x_seconds_on: 4; 
# num_control_inputs: 1
# 
# Units:
# time: s
# deltaTimeMs: ms
# angle: rad
# angleD: rad/s
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# Q: normed motor power
# 
# Data:
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,target_position,target_equilibrium,actualMotorSave,Q,Q_ccrc,measurement,angle_squared,position_squared,Q_squared,latency,latency_violations,pythonLatency,controller_steptime,additionalLatency,invalid_steps,freezme,angle_raw_sensor,angleD_raw_sensor
9.527576208114624,19.999,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,10,0.0008434504746629027,0.04217463246476837,0.0,1.0,2450,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,7.114087032090758e-07,0.1553691181032457,0.01112,0,0.029331684112548828,0,0.0,0,0,1164,0.0
9.54732370376587,20.002,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,34,0.002867731613853869,0.10120393656589173,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,8.223884609096916e-06,0.1553691181032457,0.00338,0,0.002757549285888672,0,0.0,0,0,1164,0.0
9.567360401153564,19.999,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,70,0.005904153322640319,0.15182867687316612,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,3.485902645724471e-05,0.1553691181032457,0.00338,0,0.003403902053833008,0,0.0,0,0,1164,0.0
9.587555885314941,20.002,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,118,0.009952715601022252,0.20240787313178346,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,9.905654783483172e-05,0.1553691181032457,0.00341,0,0.00356292724609375,0,0.0,0,0,1164,0.0
9.608478784561157,19.997999999999998,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,172,0.014507348164201926,0.22775440359934365,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,0.000210463150757373,0.1553691181032457,0.00371,0,0.004081010818481445,0,0.0,0,0,1164,0.0
9.627640724182129,20.0,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,232,0.01956805101217934,0.2530351423988708,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,0.0003829086204152529,0.1553691181032457,0.00461,0,0.0047681331634521484,0,0.0,0,0,1164,0.0
9.647354125976562,20.0,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,295,0.024881789002555627,0.26568689951881436,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,0.0006191034239676982,0.1553691181032457,0.0038,0,0.003552675247192383,0,0.0,0,0,1164,0.0
9.667204141616821,20.001,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,359,0.030279872040398205,0.2698906573592609,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,0.0009168706507828889,0.1553691181032457,0.00351,0,0.0036139488220214844,0,0.0,0,0,1164,0.0
9.687366008758545,20.0,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,423,0.03567795507824078,0.26990415189212885,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,0.001272916478564967,0.1553691181032457,0.00308,0,0.002934694290161133,0,0.0,0,0,1164,0.0
9.707643985748291,19.999,1164,0.0,-3.0019470044022114,0.0,-0.9902653812596572,-0.13919222204802167,487,0.04107603811608336,0.2699176477745176,0.0,1.0,3201,0.3941688954030311,0.3941688954030311," Step Response (State:resetting, Forward Speed:-0.31374297258392886, Q:0.3941688954030311)",9.01168581723941,0.001687240907313933,0.1553691181032457,0.00343,0,0.003631591796875,0,0.0,0,0,1164,0.0
