# This is CartPole simulation from 20.01.2022 at time 21:17:04
# Done with git-revision: 2fb72d9172a996492c96960b4dbe857cc4763983
#
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.005 s
# Saving: 0.005 s
#
# Units:
# time: s
# deltaTimeMs: ms
# angle_raw
# angle: rad
# angleD: rad/s
# angle_cos:
# angle_sin:
# position_raw
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# angleCmd:
# positionCmd:
# actualMotorSave:
# Q: normed motor power
# stickControl
# stickPos
# measurement
# angle_squared
# position_squared
# Q_squared
# sent
# latency
# pythonLatency
# additionalLatency
#
#
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,angleTarget,angleErr,target_position,positionErr,angleCmd,positionCmd,actualMotorSave,Q,stickControl,stickPos,measurement,angle_squared,position_squared,Q_squared,sent,latency,pythonLatency,additionalLatency
17.119788885116577,19.999999999999574,3426,0.0,0.11510683000113076,0.0,0.9933825202567552,0.11485281210461168,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013249582312909215,7.221352391828917e-09,0.0,12.645002,0.0254,0.0013065338134765625,0.0
17.124672174453735,5.000000000000782,3426,0.0,0.11510683000113076,0.0,0.9933825202567552,0.11485281210461168,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013249582312909215,7.221352391828917e-09,0.0,12.650002,0.0254,0.0013897418975830078,0.0
17.12988042831421,4.999999999999005,3428,2.0,0.11817479157690208,0.6135923151543785,0.9930254817478092,0.11789992620664115,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013965281364244247,7.221352391828917e-09,0.0,12.655002,0.0254,0.0007536411285400391,0.0
17.134965896606445,5.000000000000782,3428,0.0,0.11817479157690208,0.0,0.9930254817478092,0.11789992620664115,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013965281364244247,7.221352391828917e-09,0.0,12.660002,0.0254,0.0012896060943603516,0.0
17.13998055458069,4.999999999999005,3426,-2.0,0.11510683000113076,-0.6135923151543785,0.9933825202567552,0.11485281210461168,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013249582312909215,7.221352391828917e-09,0.0,12.665002,0.0254,0.0010027885437011719,0.0
17.145190000534058,5.000000000000782,3426,0.0,0.11510683000113076,0.0,0.9933825202567552,0.11485281210461168,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013249582312909215,7.221352391828917e-09,0.0,12.670002,0.0254,0.0010075569152832031,0.0
17.150277137756348,4.999999999999005,3425,-1.0,0.11357284921324512,-0.30679615757718925,0.9935575334323492,0.11332884787125559,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.012898792078414512,7.221352391828917e-09,0.0,12.675002,0.0254,0.0010731220245361328,0.0
17.155230283737183,5.000000000000782,3426,1.0,0.11510683000113076,0.3067961575770803,0.9933825202567552,0.11485281210461168,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013249582312909215,7.221352391828917e-09,0.0,12.680002,0.0254,0.001180410385131836,0.0
17.160552501678467,5.000000000000782,3428,2.0,0.11817479157690208,0.6135923151541606,0.9930254817478092,0.11789992620664115,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013965281364244247,7.221352391828917e-09,0.0,12.685002,0.0254,0.0012292861938476562,0.0
17.165570974349976,4.999999999999005,3426,-2.0,0.11510683000113076,-0.6135923151543785,0.9933825202567552,0.11485281210461168,-22,-8.49785407725322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,0.0,idle:sp:-0.1:Q:0.0,0.013249582312909215,7.221352391828917e-09,0.0,12.690002,0.0254,0.001508474349975586,0.0
