# This is CartPole simulation from 20.01.2022 at time 21:17:04
# Done with git-revision: 2fb72d9172a996492c96960b4dbe857cc4763983
#
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.005 s
# Saving: 0.005 s
#
# Units:
# time: s
# deltaTimeMs: ms
# angle_raw
# angle: rad
# angleD: rad/s
# angle_cos:
# angle_sin:
# position_raw
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# angleCmd:
# positionCmd:
# actualMotorSave:
# Q: normed motor power
# stickControl
# stickPos
# measurement
# angle_squared
# position_squared
# Q_squared
# sent
# latency
# pythonLatency
# additionalLatency
#
#
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,angleTarget,angleErr,target_position,positionErr,angleCmd,positionCmd,actualMotorSave,Q,stickControl,stickPos,measurement,angle_squared,position_squared,Q_squared,sent,latency,pythonLatency,additionalLatency
40.00311779975891,4.9999999999954525,375,1.0,1.7181167533416257,0.30679615757740725,-0.14678811442131454,0.9891679581671836,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,0.0,False,0.0,idle:sp:-0.1:Q:0.0,2.951925178113169,2.8885409567315667e-08,0.0,35.215002,0.0254,0.0010776519775390625,0.0
40.0082311630249,5.000000000002558,375,0.0,1.7181167533416257,0.0,-0.14678811442131454,0.9891679581671836,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,0.0,idle:sp:-0.1:Q:0.0,2.951925178113169,2.8885409567315667e-08,0.0,35.220002,0.0254,0.0015251636505126953,0.0
40.013184785842896,5.000000000002558,380,5.0,1.7257866572810538,1.5339807878848564,-0.1543705456927527,0.9880130235085577,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,0.0,idle:sp:-0.1:Q:0.0,2.9783395864493136,2.8885409567315667e-08,0.0,35.225002,0.0254,0.0013976097106933594,0.0
40.01813507080078,4.9999999999954525,383,3.0,1.7303885996447113,0.9203884727322218,-0.15891567401591955,0.9872921596731465,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,0.0,False,0.0,idle:sp:-0.1:Q:0.0,2.994244705780385,2.8885409567315667e-08,0.0,35.230002,0.0254,0.0014677047729492188,0.0
40.023433208465576,5.000000000002558,385,2.0,1.733456561220482,0.6135923151539425,-0.16194389578678828,0.9867999668714009,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,0.0,False,0.0,idle:sp:-0.1:Q:0.0,3.0048716496383387,2.8885409567315667e-08,0.0,35.235002,0.0254,0.0013937950134277344,0.0
40.02862191200256,4.9999999999954525,389,4.0,1.7395924843720252,1.227184630309629,-0.1679957380072286,0.9857877215767128,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,False,0.0,idle:sp:-0.1:Q:0.0,3.026182011683635,2.8885409567315667e-08,0.0,35.240002,0.0254,0.0014619827270507812,0.0
40.0333936214447,5.000000000002558,393,4.0,1.7457284075235675,1.227184630307885,-0.1740412552830837,0.9847383619314769,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,False,0.0,idle:sp:-0.1:Q:0.0,3.047567672834771,2.8885409567315667e-08,0.0,35.245002,0.0254,0.0015072822570800781,0.0
40.038795709609985,5.000000000002558,399,6.0,1.7549322922508814,1.8407769454618277,-0.18309717409544407,0.9830948198613716,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,False,0.0,idle:sp:-0.1:Q:0.0,3.079787350384933,2.8885409567315667e-08,0.0,35.250002,0.0254,0.001512289047241211,0.0
40.04359221458435,4.9999999999954525,405,6.0,1.7641361769781954,1.8407769454644436,-0.19213758258211852,0.9813679989481517,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49,0.0,False,0.0,idle:sp:-0.1:Q:0.0,3.1121764509232426,2.8885409567315667e-08,0.0,35.255002,0.0254,0.0018277168273925781,0.0
40.048609495162964,5.000000000002558,411,6.0,1.7733400617055093,1.8407769454618277,-0.2011617149220033,0.9795580454723644,-21,-0.0001699570815450644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49,0.0,False,0.0,idle:sp:-0.1:Q:0.0,3.1447349744496993,2.8885409567315667e-08,0.0,35.260002,0.0254,0.0012094974517822266,0.0
