# This is CartPole simulation from 18.02.2022 at time 18:49:57
# Done with git-revision: 9a28b07169d9886d4a578b557adc43da96209b0a
#
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Units:
# time: s
# deltaTimeMs: ms
# angle_raw
# angle: rad
# angleD: rad/s
# angle_cos:
# angle_sin:
# position_raw
# position: m
# positionD: m/s
# angleTarget: rad
# angleErr: rad
# target_position: m
# positionErr: m
# angleCmd:
# positionCmd:
# actualMotorSave:
# Q: normed motor power
# stickControl
# stickPos
# measurement
# angle_squared
# position_squared
# Q_squared
# sent
# latency
# pythonLatency
# additionalLatency
# invalid_steps
# frozen
# angleD fitted
#
#
time,deltaTimeMs,angle_raw,angleD_raw,angle,angleD,angle_cos,angle_sin,position_raw,position,positionD,angleTarget,angleErr,target_position,positionErr,angleCmd,positionCmd,actualMotorSave,Q,stickControl,stickPos,measurement,angle_squared,position_squared,Q_squared,sent,latency,pythonLatency,additionalLatency,invalid_steps,frozen,fitted,angle_raw_sensor,angleD_raw_sensor,angleD_fitted
572.6091113090515,39.99999999996362,1975,-79.0,-2.101821234315458,-3.0296120560768967,-0.5064173729903527,-0.8622884925206586,-1191,0.09959484978540774,0.0,NA,NA,0.0,NA,NA,NA,426,-0.01938117,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",4.417652501019355,0.009919134103777932,0.0003756297207120479,560.240002,0.03353,0.031630754470825195,0.0,1,0,0,1975,-79.0,-35.43333333333334
572.6497015953064,39.99999999996362,1862,-113.0,-2.275161063346535,-4.333495725780877,-0.6475498748273167,-0.7620230702617384,-1190,0.0995098712446352,-0.0021244635193153646,NA,NA,0.0,NA,NA,NA,643,-0.14942206,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.176357864168136,0.009902214475123875,0.022326953336598843,560.280002,0.02425,0.02233266830444336,0.0,1,0,0,1862,-113.0,-85.23333333333335
572.6700768470764,19.99999999998181,1788,-74.0,-2.3886756416500727,-5.6757289151820345,-0.7296974103390911,-0.683770202147201,-1183,0.09891502145922747,-0.02974248927041372,NA,NA,0.0,NA,NA,NA,3195,-0.6623656,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",5.705771321012387,0.009784181470279431,0.4387282084216828,560.300002,0.0146,0.012380838394165039,0.0,1,0,0,1788,-74.0,-139.80000000000004
572.6899514198303,20.000000000095497,1717,-71.0,-2.497588277589953,-5.445631796968025,-0.7996979383776629,-0.6004025377648863,-1155,0.09653562231759658,-0.11896995708097653,NA,NA,0.0,NA,NA,NA,4276,-0.9133019,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.237947204354749,0.00931912637624565,0.8341203333783973,560.320002,0.01576,0.01346898078918457,0.0,2,0,0,1717,-71.0,-124.81666666666668
572.7103080749512,19.99999999998181,1639,-78.0,-2.617238779045033,-5.982525072759442,-0.8656476074543321,-0.5006537922642658,-1098,0.09169184549356224,-0.242188841201937,NA,NA,0.0,NA,NA,NA,4328,-0.92536956,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",6.849938826537135,0.00840739453001529,0.856308823904417,560.340002,0.01545,0.013446331024169922,0.0,2,0,0,1639,-78.0,-100.06666666666669
572.7306072711945,19.99999999998181,1559,-80.0,-2.739957242075884,-6.135923151548146,-0.9204229033248792,-0.39092413462844683,-1020,0.08506351931330472,-0.3314163090131775,NA,NA,0.0,NA,NA,NA,4332,-0.9262794,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",7.507365688404086,0.007235802317964965,0.8579935743288303,560.360002,0.01566,0.013627290725708008,0.0,1,0,0,1559,-80.0,-82.11666666666665
572.7511520385742,19.99999999998181,1484,-75.0,-2.8550058011673074,-5.752427954576386,-0.9592142891999139,-0.2826799380831683,-927,0.07716051502145924,-0.39515021459263355,NA,NA,0.0,NA,NA,NA,4254,-0.90819407,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.151058124698979,0.005953745078376836,0.8248164598719541,560.380002,0.01607,0.013983011245727539,0.0,1,0,0,1484,-75.0,-66.51666666666668
572.7711961269379,19.99999999998181,1398,-86.0,-2.9869281489254726,-6.596117387914256,-0.9880632689726363,-0.15404861734889985,-824,0.06840772532188842,-0.4376394849789388,NA,NA,0.0,NA,NA,NA,4010,-0.85157615,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",8.92173976684335,0.004679616883714935,0.7251819383353428,560.400002,0.01648,0.01421213150024414,0.0,2,0,0,1398,-86.0,-51.10000000000005
572.7913727760315,19.99999999998181,1314,-84.0,-3.1157825351078663,-6.442719309125553,-0.9996669373820679,-0.025807252956419776,-718,0.0594,-0.4503862660948306,NA,NA,0.0,NA,NA,NA,3307,-0.6882639,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.708100806083202,0.0035283600000000004,0.4737071865829421,560.420002,0.01578,0.013631582260131836,0.0,1,0,0,1314,-84.0,-57.23333333333336
572.8116106987,20.000000000095497,1229,-85.0,3.03701440510144,-6.519418348482846,-0.9945366768817204,0.10438773077840334,-613,0.050477253218884126,-0.44613733905366354,NA,NA,0.0,NA,NA,NA,3284,-0.68303704,False,0.0," Step Response (State:idle, Speed:-0.5, Q:0.0)",9.223456496793654,0.002547953092523348,0.4665396015880674,560.440002,0.01593,0.013900041580200195,0.0,1,0,0,1229,-85.0,-68.19999999999997
